Date,cap,stochaistic_k_percent,stochaistic_D,Momentum,rate_of_change,William_R_percent,AD_oscillator,Disparity
06-08-2012,18.770508,82.91529283,92.15163197,229.580078,5713.696885,0.170847072,1.040541147,100.6539024
07-08-2012,39.449218,89.16187568,93.41327963,92.939453,14169.00916,0.108381243,1.009330167,100.9430885
08-08-2012,16.63086,90.77261302,93.10388091,102.629882,12838.015,0.09227387,0.389551777,100.8836742
09-08-2012,-11.580078,88.38186694,92.75382602,156.510742,8411.684886,0.116181331,0.327263993,100.6313887
10-08-2012,41.779297,98.16515794,95.31588877,231.820312,5697.494789,0.018348421,0.379916881,100.7033137
13-08-2012,-36.819336,85.94590934,96.89865532,290.549805,4532.589409,0.140540907,-0.031937115,100.0928535
14-08-2012,-10.640625,60.27317808,98.20550909,75.969726,17338.66942,0.397268219,0.662216958,100.0309391
15-08-2012,5.770507,54.52590264,92.8773995,47.270507,27849.88169,0.454740974,0.379625168,99.92380748
16-08-2012,87.959961,88.96766109,93.74202353,81.510743,16255.66136,0.110323389,0.846715271,100.4826727
17-08-2012,23.379883,96.71597689,94.82118085,99.560547,13333.79596,0.032840231,0.855754275,100.5644735
20-08-2012,-2.480469,94.80540579,95.3972941,106.449218,12467.57834,0.051945942,0.020615732,100.4218163
21-08-2012,-73.790039,41.61230571,88.71592821,-4.370117,-302133.3314,0.583876943,0.410100261,99.91155324
22-08-2012,-26.939453,24.91205277,78.2511989,3.330078,395569.1058,0.750879472,0.017463371,99.67474769
23-08-2012,-118.549805,3.869154958,66.52594827,-114.679687,-11386.02686,0.96130845,-0.011125188,98.92493658
24-08-2012,104.919922,43.07870497,64.06959497,-6.810546,-193199.9245,0.56921295,0.795968893,99.69375954
27-08-2012,-35,32.10892896,60.86717016,-125.44043,-10462.87064,0.67891071,0.299789272,99.57665732
28-08-2012,-19.280273,24.96710572,51.72423368,-172.209961,-7608.729575,0.750328943,0.342149899,99.59807428
29-08-2012,-2.169922,26.44629973,41.68570837,-164.159179,-7984.616242,0.735537003,0.658157229,99.81012429
30-08-2012,-98.570312,9.639558473,29.51915875,-202.870117,-6408.390823,0.903604415,-0.049896733,99.21605033
31-08-2012,89.430664,56.74227962,31.6805836,-81.919922,-15980.04432,0.432577204,1.012930918,99.99318958
04-09-2012,-56.060547,29.56126328,32.34475653,-21.519531,-60577.25157,0.704387367,0.013441515,99.59723296
05-09-2012,9.140625,35.35794526,36.84315514,-110.489258,-11808.8226,0.646420547,0.777112694,99.80576131
06-09-2012,244.299804,99.32819747,44.87879693,167.330078,7943.580831,0.006718025,0.990361803,101.490616
07-09-2012,19.029297,96.0283538,54.01014334,203.649414,6534.091794,0.039716462,0.523027447,101.3772004
10-09-2012,-53.959961,79.88253443,61.85520458,146.80957,9028.219372,0.201174656,0.240131624,100.8172846
11-09-2012,67.020508,91.78807369,71.18974372,322.650391,4129.348894,0.082119263,0.989319893,100.9885937
12-09-2012,8.089844,89.84427905,82.64756094,242.509765,5498.067102,0.101557209,0.895886631,100.7996136
13-09-2012,210.69043,93.96495872,87.96508653,503.919922,2686.907138,0.060350413,0.966806599,101.8067632
14-09-2012,48.169921,90.15553446,96.62141098,545.889648,2490.131507,0.098444655,0.950377773,101.6132789
17-09-2012,-36.240234,75.08013463,102.2960095,261.099609,5190.777443,0.249198654,-0.003305121,101.0305502
18-09-2012,13.080078,77.95185846,99.24224675,258,5257.612267,0.220481415,0.45125581,100.8395192
19-09-2012,9.759766,81.18135599,97.12124706,323.669922,4195.00208,0.18818644,0.886730895,100.5927674
20-09-2012,22.070312,83.22696649,97.59902307,273.569336,4970.195084,0.167730335,0.219325899,100.4424887
21-09-2012,-19.390625,77.51789427,95.56042601,246.120118,5517.415576,0.224821057,0.663892574,100.053638
24-09-2012,-17.929687,37.2203374,88.04272006,19.05957,71139.69477,0.627796626,0.27961191,99.88218896
25-09-2012,-101.290039,0.157917102,74.64171411,-135.820312,-9908.348469,0.998420829,0.376104895,99.27734211
26-09-2012,-45.160156,2.747668525,62.15487612,-139.589843,-9609.230498,0.972523315,0.310649661,99.09823814
27-09-2012,72.419921,32.91550483,56.13135758,-78.669921,-17142.4727,0.670844952,0.99963388,99.71636249
28-09-2012,-48.229492,24.96527625,48.56184584,-140.830078,-9541.37786,0.750347238,0.014041201,99.50325619
01-10-2012,77.639649,52.83235528,44.51198859,-81.819336,-16518.23519,0.471676447,1.003302033,100.1674084
02-10-2012,-36.089844,45.50115654,39.12258717,-97.109375,-13883.68564,0.544988435,0.365480137,100.0275278
03-10-2012,15.969727,50.34419409,35.24063,-64.30957,-20983.82924,0.496558059,0.554909976,100.1866998
04-10-2012,74,90.0902236,42.79347089,117.810547,11523.04331,0.099097764,1.005742146,100.6604289
05-10-2012,20.080078,82.44411978,54.5486427,196.640625,6921.331943,0.175558802,0.929012632,100.708622
08-10-2012,-6.379883,73.44888988,64.64881718,97.680664,13906.18146,0.265511101,0.003937071,100.4088567
09-10-2012,-109.34961,20.51500781,62.8773176,36.40039,37014.79647,0.794849922,0.072925978,99.55659306
10-10-2012,-127.25,5.190608826,60.05236511,-170.140625,-7843.494008,0.948093912,0.035049311,98.78406575
11-10-2012,-20.660156,0.08027729,52.51635397,-155.970704,-8544.162016,0.999197227,0.815868043,98.8095016
12-10-2012,3.919922,8.871465341,47.28354094,-165.760743,-8041.017051,0.911285347,0.714369513,99.00156603
15-10-2012,94.299805,34.97171382,45.08747233,-151.129883,-8882.578483,0.650282862,0.973866385,99.87017225
16-10-2012,115.790039,81.33474324,43.83668943,-58.370118,-23216.98283,0.186652568,0.996450481,100.8816671
17-10-2012,13.610351,88.06014483,44.63897872,-26.650391,-50869.79775,0.119398552,0.106416367,100.949134
18-10-2012,-7.910156,86.38729638,46.4873225,75.410157,17966.99671,0.136127036,0.407842551,100.808254
19-10-2012,-201.049805,16.1067233,45.85756757,-1.459961,-913963.4392,0.838932767,-0.014790537,99.28132781
22-10-2012,0.620118,31.31942773,49.59025599,19.5,68440.45973,0.686805723,0.187707264,99.2784578
23-10-2012,-241.370118,3.80848601,50.12285724,-226.319336,-5789.399397,0.96191514,-0.003781273,97.70312154
24-10-2012,-23.890625,2.61092091,49.22849375,-346.890625,-3769.874105,0.973890791,0.575230871,97.87696437
25-10-2012,24.580079,15.10597834,46.39053153,-448.100585,-2924.271944,0.848940217,0.695183209,98.54625271
26-10-2012,3.220703,15.72384988,37.01754677,-449.790039,-2914.072973,0.842761501,0.43066,99.05145372
31-10-2012,-8.25,14.97573023,26.57691611,-452.480469,-2894.370223,0.850242698,0.597549499,99.45604491
01-11-2012,133.429687,61.29340829,22.99207495,-110.889649,-11933.14276,0.387065917,1.015179822,100.6110975
02-11-2012,-140.339844,23.1398576,23.99680843,-252.729492,-5180.701331,0.768601424,0.266958424,99.82477546
05-11-2012,20.620118,34.94203387,24.51432359,9.910157,132313.1453,0.650579661,0.465493939,99.96098234
06-11-2012,115.339843,83.51366915,35.90077832,168.339844,7868.416278,0.164863309,1.002586236,100.7919316
07-11-2012,-295.430664,13.55325534,37.46396896,-170.949219,-7565.246887,0.864467447,-0.049355571,98.59378864
08-11-2012,-121.639648,0.016699973,35.30835776,-295.889649,-4329.762922,0.999833,0.28108133,97.98395977
09-11-2012,4.759766,13.15404006,34.94124207,-281.070313,-4559.495989,0.868459599,0.537259522,98.31701331
12-11-2012,-7.219727,13.09748317,34.67292107,-417.540039,-3069.185918,0.869025168,0.586234861,98.76660572
13-11-2012,-62.169922,2.336676369,26.25053079,-336.980468,-3785.435923,0.976633236,0.555428022,98.67877325
14-11-2012,-175.44043,3.779124308,23.48471175,-541.490235,-2321.54698,0.962208757,0.162911797,97.83131004
15-11-2012,-28.790039,6.261652255,19.38751438,-703.299805,-1783.361775,0.937383477,0.284913688,98.37818722
16-11-2012,47.920899,22.96247239,10.73734341,-344.420899,-3654.920362,0.770375276,0.465708353,99.12098333
19-11-2012,200.659179,76.03100218,19.66273582,-15.360351,-83305.12734,0.239689978,1.009326565,100.7734449
20-11-2012,-2.529296,74.28524366,30.27252777,-26.879882,-47576.51007,0.257147563,0.117217378,100.7452384
21-11-2012,44.769531,85.62180484,40.6250656,21.80957,58858.97635,0.143781952,0.960242749,101.1015503
23-11-2012,175.320312,99.64443252,52.9889155,253.350585,5134.991211,0.003555675,0.978096123,102.1700075
26-11-2012,-45.070312,91.83641729,65.77459278,396.419922,3271.119688,0.081635827,-0.009974836,101.3879774
27-11-2012,-87.820313,75.3092226,75.99317825,335.75,3835.630643,0.246907774,0.114537988,100.3140387
28-11-2012,101.790039,93.74676888,88.49105205,396.800782,3272.450797,0.062532311,0.495889153,100.7027054
29-11-2012,44.700196,88.73016083,97.88643612,225.860351,5765.429946,0.112698392,0.769569643,100.7353312
30-11-2012,5.680664,87.55901483,99.53329507,237.070312,5494.395299,0.124409852,0.490618723,100.5011108
03-12-2012,-61.280274,62.19853944,97.80662304,128.709961,10073.50131,0.378014606,0.482721233,99.89659866
04-12-2012,-17.490234,57.90682019,93.84733951,-57.75,-22427.32515,0.420931798,0.690326709,99.85359531
05-12-2012,77.230469,83.13100737,91.48827878,67.120117,19419.64767,0.168689926,0.828937911,100.4170267
06-12-2012,46.679687,95.3456527,91.98959812,195.910156,6673.487636,0.046543473,0.613986458,100.5050158
07-12-2012,82.019531,99.08040051,95.38548068,170.019531,7737.422757,0.009195995,0.986140033,100.9399139
10-12-2012,15.450196,90.6330025,94.94065691,148.059571,8894.987196,0.093669975,0.714769171,100.8893525
11-12-2012,79.709961,84.82763033,94.38315255,222.860352,5944.727409,0.151723697,1.003376345,101.2442474
12-12-2012,-8.669922,79.31275,93.20511472,279.850586,4733.04358,0.2068725,0.794117647,100.9130906
13-12-2012,-70.580078,60.90623079,93.0204992,218.939454,6015.690405,0.390937692,0.161747187,100.1052005
14-12-2012,-35.629883,39.54281414,90.39706976,100.519532,13067.12189,0.604571859,0.273667486,99.72494011
17-12-2012,101.44043,63.34307703,87.57022257,161.349609,8202.926385,0.36656923,0.99653708,100.3115071
18-12-2012,114.429687,93.97721607,87.37473162,195.830078,6817.624799,0.060227839,0.978919836,100.973326
19-12-2012,-104.370117,53.96505861,80.92968278,82.089844,16143.2512,0.460349414,0.063611141,100.13585
20-12-2012,63.280273,78.11619263,79.14156709,63.279297,21036.45324,0.218838074,0.635537148,100.5186764
21-12-2012,-119.799804,29.25617163,71.20278727,-54.610351,-24154.46816,0.707438284,-0.009441536,99.66460781
24-12-2012,-51.300782,8.273926697,61.05438394,-31.790039,-41330.33523,0.917260733,-0.007439114,99.30647108
26-12-2012,-23.879882,13.05224967,54.21810092,-20.419922,-64224.4855,0.869477503,0.366802172,99.14436559
27-12-2012,-19.889649,32.91089696,53.27068419,-139.080078,-9416.380662,0.67089103,0.152822054,99.15510391
28-12-2012,-156.889648,2.611179115,44.59469877,-412.849609,-3133.855542,0.973888209,-0.005039211,98.3967224
31-12-2012,166.109375,51.13174695,38.47391747,-147.830079,-8864.325675,0.48868253,0.759276117,99.81972709
02-01-2013,308.709961,99.96971448,45.04601116,100.830078,13302.13174,0.000302855,1.000519299,102.057036
03-01-2013,-21.959961,92.82265556,47.14693444,200.520508,6678.299634,0.071773444,0.249652184,101.6741869
04-01-2013,45.080078,97.88708211,56.95135022,296.280273,4534.628588,0.021129179,0.78654193,101.6803569
07-01-2013,-58.709961,88.84623513,68.46168,269.700195,4962.654936,0.111537649,0.00991193,101.0004752
08-01-2013,-47.5,79.00277064,77.88318299,232.540039,5731.851455,0.209972294,-0.081505681,100.3305975
09-01-2013,61.90039,89.95054947,86.03170478,452.399414,2959.886629,0.100494505,1.002634843,100.3067615
10-01-2013,79.629883,98.13306747,99.67768883,367.080079,3669.831325,0.018669325,0.914297637,100.5164995
11-01-2013,16.979493,95.9469379,106.079859,75.879883,17776.02858,0.040530621,0.448950423,100.5635738
14-01-2013,18.890624,94.33631929,105.2750882,115.95996,11648.26231,0.056636807,0.526186312,100.5801907
15-01-2013,27.569336,95.4665699,105.6527903,99.679687,13578.38297,0.045334301,0.388283622,100.6787262
16-01-2013,-23.659179,86.12398692,103.9723481,126.94043,10643.75666,0.138760131,0,100.3673512
17-01-2013,84.789062,87.57581102,103.7908589,267.169922,5088.903507,0.12424189,0.991991592,100.7116617
18-01-2013,53.680664,99.91425299,106.7782136,259.190429,5266.282496,0.00085747,0.69054202,100.8327371
22-01-2013,62.509766,100,108.2138494,240.990234,5689.944249,0,0.700389535,101.0375495
23-01-2013,67.120117,95.70720797,107.867298,290.90039,4736.786389,0.04292792,0.97528429,101.2221658
24-01-2013,46,87.47751947,106.6573811,318.009766,4347.454562,0.125224805,1,101.2222742
25-01-2013,70.650391,100,107.4664783,361.090821,3848.333899,0,1,101.3567419
28-01-2013,-14.050781,91.66664663,106.9236321,370.699219,3744.796044,0.083333534,0.371391821,100.8646497
29-01-2013,72.490234,96.08913756,108.3472251,358.400391,3893.528097,0.039108624,0.978662903,101.0155638
30-01-2013,-44,82.83426069,107.6698608,260.719727,5335.392178,0.171657393,0.169268774,100.4262799
31-01-2013,-49.839844,57.89655652,101.6673327,148.370117,9341.894688,0.421034435,0.380713735,99.91357077
01-02-2013,149.209961,95.84519613,101.0737893,230.459961,6079.055979,0.041548039,1,100.7500428
04-02-2013,-129.709961,28.15631015,91.42366102,54.75,25351.74443,0.718436898,0,99.76113358
05-02-2013,99.219727,74.5726015,89.58010131,83.319336,16777.97793,0.254273985,1,100.3883798
06-02-2013,7.219726,79.10759971,86.5954727,104.589843,13372.73212,0.208924003,0.156960892,100.3325719
07-02-2013,-42.469726,54.80938492,81.3301496,-10.370117,-134463.7655,0.451906151,0.011335537,100.0385458
08-02-2013,48.919922,82.60157049,79.4033543,82.549805,16950.94219,0.173984295,1,100.3046482
11-02-2013,-21.729493,69.85101132,77.54860439,110.660156,12625.35744,0.301489887,0,100.0355268
12-02-2013,47.459961,89.14730268,82.0129967,8.910156,157333.9479,0.108526973,0.967159402,100.3661977
13-02-2013,-35.790039,69.98462736,78.31862973,102.830078,13598.07405,0.300153726,0.127432076,100.0047833
14-02-2013,-9.520508,64.88716425,83.5658946,-5.910157,-236430.0923,0.351128357,0.108889279,99.94272822
15-02-2013,8.370118,69.36868643,82.82247817,-4.759765,-293748.9512,0.306313136,0.299792796,100.0074581
19-02-2013,53.910156,93.37359664,84.86047773,91.620117,15319.41934,0.066264034,0.942328459,100.2991628
20-02-2013,-108.129883,13.73214914,78.99230119,-65.429688,-21286.26999,0.862678509,0.162599681,99.59298727
21-02-2013,-46.919922,20.64586749,70.14148647,-90.620117,-15317.37166,0.793541325,0,99.34944255
22-02-2013,119.950195,74.22636322,70.76653674,-18.129883,-77223.72126,0.257736368,1,100.2265562
25-02-2013,-216.40039,0.053821229,58.03889654,-198.740234,-6935.772211,0.999461788,0.272237393,98.87836795
26-02-2013,115.959961,39.02274935,53.61577111,-73.259765,-18973.75713,0.609772506,1,99.78509918
27-02-2013,175.240234,90.8087327,57.31885231,93.610351,15036.12578,0.091912673,0.911250011,100.9461906
28-02-2013,-20.879883,74.07569837,57.99128259,18.820312,74677.24358,0.259243016,0.745475901,100.7770114
01-03-2013,35.169922,83.70758252,56.61042343,162.120117,8690.87712,0.162924175,0.310340062,100.8616968
04-03-2013,38.160156,94.15839336,68.09988689,247.200195,5715.133158,0.058416066,0.394009265,100.8798447
05-03-2013,125.949219,93.51051771,78.50912264,253.199219,5629.468206,0.064894823,1,101.5169867
06-03-2013,42.470703,95.44994489,81.54106288,512.070312,2791.851021,0.045500551,0.988624885,101.2917345
07-03-2013,33.25,94.68910516,95.06038915,429.360351,3337.404164,0.053108948,1,101.0880028
08-03-2013,67.580078,96.61467304,103.2878068,321.700195,4475.306679,0.03385327,1,101.2365336
11-03-2013,50.219727,99.84924753,104.5793089,392.799805,3678.028822,0.001507525,0.682228582,101.1903877
12-03-2013,2.769531,93.59091609,107.3671972,360.399414,4009.45701,0.064090839,0.472125488,100.8461237
13-03-2013,5.220703,93.29888712,108.7373836,327.459961,4414.365722,0.067011129,0.371939247,100.5542742
14-03-2013,83.859375,99.94746901,109.5643944,285.370117,5094.836068,0.00052531,1,100.8516186
15-03-2013,-25.029296,89.64011224,109.0114793,217.870118,6661.817823,0.103598878,0,100.4611102
18-03-2013,-62.050782,58.42204477,103.7217793,122.569336,11790.92589,0.415779552,0.063720391,99.91053008
19-03-2013,3.760742,49.70786028,97.29588715,58.75,24605.65159,0.502921397,0.470928348,99.87857762
20-03-2013,55.910157,78.69863212,94.73645274,64.44043,22519.60527,0.213013679,1,100.201141
21-03-2013,-90.240235,23.9180951,83.88914525,-28.569336,-50478.91289,0.760819049,0,99.60611675
22-03-2013,90.540039,78.88062881,81.78767564,56.75,25571.85951,0.211193712,1,100.1753648
25-03-2013,-64.280273,36.1445005,73.62276326,-91.389648,-15808.95683,0.638554995,0.306487271,99.82160467
26-03-2013,111.900391,97.74325362,73.30787535,45.540039,31971.09777,0.022567464,1,100.5495448
27-03-2013,-33.490235,79.30760117,71.83180234,74.100586,19603.29997,0.206923988,0,100.2449748
28-03-2013,52.379883,96.75397493,77.30779236,122.719727,11879.5408,0.032460251,0.917498984,100.4848775
01-04-2013,-5.69043,85.2401935,82.38383996,61.11914,23843.3486,0.147598065,0.36610937,100.3852415
02-04-2013,89.160157,92.23446412,84.31753025,240.519532,6095.974678,0.077655359,1,100.7609325
03-04-2013,-111.660157,53.66316053,88.56682531,38.319336,37971.2989,0.463368395,0.133866893,99.95597302
04-04-2013,55.760743,68.00043083,87.01251131,158.360352,9223.337892,0.319995692,0.865582364,100.1833338
05-04-2013,-40.860352,52.31545483,89.32264765,5.599609,260111.9114,0.476845452,0,99.89759139
08-04-2013,48.230469,71.60297131,85.5883216,87.320313,16735.48796,0.283970287,0.416927664,100.1427072
09-04-2013,59.979492,84.75340979,86.36629426,94.919922,15458.77794,0.152465902,0.873003781,100.4603813
10-04-2013,128.780273,93.77408845,85.94059619,229.390625,6452.853177,0.062259115,1,101.1152034
11-04-2013,62.899414,95.06265689,87.34380525,203.129882,7318.046711,0.049373431,0.834753022,101.3439819
12-04-2013,-0.080078,95.04498275,87.74530791,314.709961,4723.415656,0.049550172,0.000942033,101.0337597
15-04-2013,-265.859375,36.36675171,85.27439237,-6.910157,-211271.6136,0.636332483,0,99.23344402
16-04-2013,157.580078,66.45466986,85.05356937,191.530273,7704.6725,0.335453301,1,100.1183437
17-04-2013,-138.190429,17.68602367,80.10650778,5.109375,286113.0734,0.823139763,0,99.17587038
18-04-2013,-81.450196,10.66993986,71.401789,-136.320313,-10663.95706,0.893300601,0.204361991,98.75376537
19-04-2013,10.370118,23.33354634,62.62752279,-254.730468,-5710.942189,0.766664537,0.151237843,99.06911568
22-04-2013,19.660156,29.23684416,53.40791646,-297.969726,-4888.808711,0.707631558,0.31486828,99.49141146
23-04-2013,152.290039,65.41817635,49.17299067,-145.599609,-10109.54635,0.345818236,0.922934889,100.6745463
24-04-2013,-43.160156,73.10965965,46.03937309,77.09961,19035.5046,0.268903404,0.345697347,100.3037888
